person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
10005,Male,African-American,29,0,0,0,0,(F3),Fraudulent Use of Credit Card,1
10006,Male,Caucasian,20,0,0,0,0,(M1),Battery,2
10008,Male,Caucasian,28,0,0,0,1,(F3),Poss Pyrrolidinovalerophenone,1
10009,Male,African-American,29,0,0,0,9,(F2),arrest case no charge,2
10010,Male,African-American,21,0,0,0,0,(F3),Felony Battery,1
10011,Male,African-American,45,0,0,0,4,(M2),Driving License Suspended,1
10012,Female,African-American,24,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1
10015,Male,African-American,43,1,0,0,8,(F2),arrest case no charge,1
10017,Male,Other,21,0,0,0,0,(F3),Possession of Cocaine,1
10019,Male,African-American,23,0,1,0,3,(F3),Possession Of Clonazepam,1
10020,Male,Caucasian,27,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
10021,Male,Caucasian,24,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
10022,Male,African-American,31,0,1,0,6,(M1),Battery,2
10023,Female,Caucasian,21,1,0,0,1,(F6),arrest case no charge,1
10024,Female,Hispanic,23,0,0,0,0,(M1),Battery,1
10025,Male,African-American,22,0,0,0,0,(F2),Dealing in Stolen Property,1
10028,Male,African-American,53,0,0,0,3,(M1),arrest case no charge,1
10029,Male,Caucasian,54,0,0,0,0,(F3),Battery on Law Enforc Officer,1
10030,Male,Hispanic,52,0,0,0,2,(F2),arrest case no charge,1
10031,Female,Caucasian,26,0,0,0,2,(F3),Possession Of Heroin,1
10032,Female,Caucasian,37,0,0,0,5,(F3),Grand Theft in the 3rd Degree,1
10034,Male,African-American,20,0,0,0,0,(F3),Poss 3;4 Methylendioxpyrovlerone,1
10035,Female,African-American,53,0,0,0,0,(F2),Dealing in Stolen Property,1
10037,Male,African-American,48,0,0,0,7,(M2),Susp Drivers Lic 1st Offense,1
10038,Male,African-American,19,0,0,0,0,(M1),Battery,1
10039,Male,African-American,63,0,0,0,22,(M1),Trespass Struct/Convey Occupy,1
10040,Female,African-American,56,0,0,0,2,(M1),Driving Under The Influence,1
10041,Male,Other,47,0,0,0,1,(F3),Felony Battery (Dom Strang),1
10042,Male,African-American,25,0,0,0,6,(F3),Poss 3;4 MDMA (Ecstasy),2
10043,Female,Caucasian,49,0,0,0,0,(F3),Resist Officer w/Violence,1
10044,Male,Caucasian,34,0,0,0,0,(M2),Susp Drivers Lic 1st Offense,1
10045,Male,African-American,21,0,0,0,0,(M1),Battery,1
10046,Male,Caucasian,23,0,0,0,0,(F3),Trespassing/Construction Site,1
10047,Male,Caucasian,57,0,0,0,0,(F3),arrest case no charge,1
10048,Male,Caucasian,29,0,1,0,8,(F3),arrest case no charge,1
10049,Male,African-American,48,0,0,0,10,(F3),Burglary Conveyance Unoccup,1
10050,Female,Other,34,0,0,0,0,(F3),Felony Battery (Dom Strang),2
10051,Male,Caucasian,25,0,0,0,5,(F3),Possession of Oxycodone,2
10052,Female,African-American,42,0,0,0,1,(F3),Felony Driving While Lic Suspd,1
10054,Male,African-American,51,0,0,0,1,(F3),Possession of Cocaine,1
10055,Male,African-American,26,0,0,0,7,(F3),Sell Cannabis,1
10056,Male,Other,31,0,1,0,5,(M1),Battery,1
10057,Male,African-American,34,0,1,0,9,(F3),arrest case no charge,1
10061,Male,African-American,34,0,0,0,0,(F3),Carrying Concealed Firearm,1
10062,Female,Caucasian,27,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1
10064,Male,African-American,51,0,0,0,0,(M2),Operating W/O Valid License,1
10065,Male,Caucasian,26,0,0,0,1,(M2),Operating W/O Valid License,1
10066,Male,African-American,47,0,0,0,5,(F3),Possession of Cocaine,1
10070,Male,Caucasian,57,0,0,0,1,(M1),Battery,1
10071,Female,Hispanic,36,0,0,0,1,(M1),Battery,1
10072,Male,Caucasian,41,0,0,0,4,(F3),Possession Of Heroin,1
10073,Male,African-American,37,0,0,0,2,(M2),Compulsory Attendance Violation,1
10074,Male,Hispanic,53,0,0,0,1,(F3),Felony Driving While Lic Suspd,1
10075,Male,Caucasian,36,0,0,0,2,(F3),arrest case no charge,1
10077,Male,African-American,25,0,3,1,6,(M1),Viol Prot Injunc Repeat Viol,1
10078,Male,Hispanic,27,0,0,0,1,(F3),Possession of Hydrocodone,2
10083,Male,Caucasian,33,0,0,0,0,(M1),Battery,1
10084,Male,Caucasian,46,0,0,0,5,(F3),arrest case no charge,1
10085,Male,African-American,21,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1
10086,Female,Caucasian,44,0,0,0,3,(F3),Poss Pyrrolidinovalerophenone,1
10087,Male,Caucasian,46,0,0,0,0,(F3),Aggravated Assault W/dead Weap,1
10088,Female,African-American,28,0,0,0,1,(F3),Grand Theft (Motor Vehicle),1
10089,Female,Caucasian,28,0,0,0,0,(F2),Agg Battery Cause Bodily,1
10090,Female,Caucasian,55,0,0,0,1,(F3),Organized Fraud,1
10091,Male,African-American,28,1,0,0,5,(F3),arrest case no charge,2
10092,Male,African-American,66,0,0,0,5,(F3),Possession of Cocaine,1
10093,Male,Hispanic,30,0,0,0,0,(F3),Neglect Child / No Bodily Harm,1
10094,Male,Caucasian,20,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,1
10096,Female,Other,24,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
10098,Male,Caucasian,53,0,0,0,0,(F3),Possession of Cocaine,1
10099,Male,Hispanic,35,0,0,0,1,(F3),Felony Driving While Lic Suspd,1
10101,Female,Caucasian,52,0,0,0,0,(M1),Battery,1
10102,Male,Hispanic,34,0,0,0,1,(F7),Possess/Use Weapon 1 Deg Felon,1
10104,Male,Hispanic,30,0,0,0,8,(F1),arrest case no charge,1
10105,Male,Caucasian,31,0,0,0,8,(M1),Battery,1
10107,Female,African-American,39,0,0,0,1,(F2),arrest case no charge,1
10108,Male,Other,47,0,0,0,1,(F3),arrest case no charge,1
10110,Female,African-American,41,0,0,0,7,(F3),Possession of Cannabis,1
10111,Male,African-American,26,0,0,0,0,(F3),Crim Use of Personal ID Info,1
10112,Male,African-American,25,0,0,0,2,(M2),Operating W/O Valid License,1
10113,Female,African-American,31,0,0,0,1,(F3),arrest case no charge,1
10115,Male,African-American,35,0,0,0,5,(F3),Carrying Concealed Firearm,1
10116,Female,African-American,50,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
10117,Male,African-American,24,0,0,0,2,(F3),arrest case no charge,1
10118,Male,Hispanic,55,0,0,0,0,(M1),Battery,1
10120,Female,Other,29,0,0,0,2,(M1),Battery,1
10122,Male,Caucasian,50,0,0,0,9,(F3),arrest case no charge,1
10123,Male,Caucasian,50,0,0,0,18,(M1),Petit Theft $100- $300,1
10124,Female,Caucasian,27,0,0,0,2,(M2),Driving License Suspended,1
10125,Male,Hispanic,50,0,0,0,5,(F3),Felony Driving While Lic Suspd,2
10127,Male,Caucasian,56,0,0,0,5,(MO3),arrest case no charge,2
10129,Male,African-American,25,0,0,0,5,(F3),Pos Cannabis W/Intent Sel/Del,1
10130,Female,African-American,48,0,0,0,1,(F3),Possess Controlled Substance,1
10131,Male,African-American,21,0,0,0,1,(F2),Burglary Unoccupied Dwelling,1
10133,Male,Caucasian,35,0,0,0,0,(M2),Expired DL More Than 6 Months,1
10134,Male,Hispanic,25,0,0,0,6,(M1),Battery,1
10137,Male,African-American,32,0,0,0,0,(F2),Aggravated Battery / Pregnant,1
10138,Male,Hispanic,33,0,0,0,1,(M2),Susp Drivers Lic 1st Offense,1
10140,Female,Hispanic,49,0,0,0,1,(F3),Possession Of Lorazepam,1
10141,Male,African-American,29,0,0,0,6,(F3),arrest case no charge,1
10142,Male,African-American,25,0,0,0,2,(F3),arrest case no charge,1
10143,Male,African-American,26,0,0,0,13,(M1),Unlawful Use Of Police Badges,1
10145,Female,Hispanic,44,0,0,0,0,(M1),Battery,1
10146,Male,Asian,51,0,0,0,2,(M1),Viol Prot Injunc Repeat Viol,1
10147,Male,African-American,58,0,0,0,1,(F3),Petit Theft Habitual Offender,1
10148,Male,African-American,31,0,0,0,11,(M1),Battery,1
10149,Female,Caucasian,26,0,0,1,2,(M1),Battery,1
10150,Male,African-American,28,0,0,0,3,(M2),Petit Theft,1
10151,Female,Hispanic,47,0,0,0,1,(F3),Burglary Conveyance Unoccup,1
10152,Male,Other,40,0,0,0,7,(F3),Felony Battery (Dom Strang),1
10155,Male,African-American,20,0,0,0,1,(F3),arrest case no charge,1
10156,Male,Caucasian,25,0,0,0,0,(F3),arrest case no charge,1
10157,Female,African-American,27,0,1,0,10,(F1),arrest case no charge,1
10158,Male,African-American,24,0,0,2,0,(F2),Deliver Cocaine,1
10159,Male,Caucasian,49,0,0,0,0,(F3),Felony Driving While Lic Suspd,1
10160,Male,African-American,28,0,0,0,1,(M1),Battery,1
10161,Female,Caucasian,40,0,0,0,0,(F3),Possession of Cocaine,1
10163,Male,African-American,22,0,0,0,4,(M2),Driving License Suspended,1
10165,Male,African-American,28,0,0,0,5,(F2),arrest case no charge,1
10166,Female,Caucasian,51,0,0,0,1,(F3),Possession of Hydrocodone,1
10167,Male,African-American,24,0,0,0,2,(F3),Possession of Hydromorphone,1
10168,Male,Caucasian,49,0,0,0,1,(M1),Battery,1
10169,Male,Caucasian,33,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,1
10171,Male,African-American,34,0,0,0,6,(F2),Deliver Cocaine,1
10173,Male,African-American,30,0,0,1,8,(M1),Battery,2
10174,Male,Caucasian,44,0,0,0,0,(F3),Burglary Conveyance Unoccup,1
10175,Male,African-American,52,0,0,1,7,(NI0),Ride Tri-Rail Without Paying,1
10176,Male,African-American,41,0,0,3,12,(F3),Possession Of Alprazolam,2
10177,Male,African-American,41,0,0,0,16,(F3),Possession Burglary Tools,1
10178,Male,Caucasian,46,0,0,0,0,(F3),Manufacture Cannabis,1
10179,Male,African-American,57,0,0,0,2,(M1),arrest case no charge,1
10180,Female,Caucasian,44,0,0,0,1,(M1),Battery,1
10183,Male,African-American,36,0,0,0,1,(M1),Battery,1
10184,Male,African-American,30,0,0,0,1,(M1),Battery,1
10186,Female,Caucasian,44,0,0,0,3,(F3),Possession of Cocaine,1
10187,Male,African-American,48,0,0,0,0,(F3),Grand Theft (Motor Vehicle),1
10188,Male,Caucasian,31,0,0,0,3,(M1),Battery,1
10189,Male,African-American,29,1,0,0,8,(F3),Possession of Cocaine,2
10190,Female,Caucasian,26,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
10191,Male,Other,37,0,0,0,1,(F3),Tamper With Victim,1
10192,Female,African-American,27,0,0,0,1,(M2),Susp Drivers Lic 1st Offense,1
10195,Male,Other,27,0,0,0,0,(M1),Battery,1
10198,Male,Other,35,0,0,0,2,(F3),Grand Theft in the 3rd Degree,1
10199,Male,Caucasian,57,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,1
10200,Female,Caucasian,45,0,0,0,1,(M1),Battery,1
10201,Male,Hispanic,35,0,0,0,0,(F3),Tamper With Witness/Victim/CI,2
10202,Female,African-American,25,0,0,0,1,(M1),Battery,2
10204,Female,Caucasian,52,0,0,0,0,(M1),Battery,1
10205,Male,Hispanic,32,1,0,0,2,(M1),arrest case no charge,1
10208,Male,Caucasian,33,0,0,0,4,(M2),Driving Under The Influence,1
10210,Male,African-American,32,0,0,0,0,(M2),Operating W/O Valid License,1
10211,Female,African-American,23,0,0,0,0,(M2),Disorderly Conduct,1
10212,Male,African-American,67,0,0,0,3,(F2),Aggrav Battery w/Deadly Weapon,1
10213,Female,Caucasian,25,0,0,0,0,(M1),Battery,1
10214,Male,African-American,23,1,1,2,4,(F2),Burglary Unoccupied Dwelling,1
10215,Male,African-American,25,0,0,0,2,(M1),Battery,1
10216,Female,African-American,26,0,0,0,0,(M2),Opert With Susp DL 2nd Offens,1
10217,Male,African-American,31,0,0,0,9,(F3),Possession of Cocaine,1
10218,Male,African-American,22,0,0,0,0,(M1),Battery,1
10220,Male,African-American,24,0,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,1
10222,Male,Hispanic,53,0,0,0,3,(MO3),Alcoholic Beverage Violation-FL,1
10223,Male,African-American,37,0,0,0,0,(M2),Susp Drivers Lic 1st Offense,1
10224,Male,African-American,29,0,0,0,0,(F3),Possession Of Methamphetamine,1
10225,Male,Other,34,0,0,0,0,(F3),Felony Battery (Dom Strang),1
10226,Male,African-American,29,0,0,1,9,(F1),Deliver Cocaine 1000FT School,1
10227,Female,Native American,26,0,0,0,1,(F3),arrest case no charge,1
10228,Male,Caucasian,49,0,0,0,3,(F2),Agg Battery Grt/Bod/Harm,1
10229,Male,African-American,31,0,0,0,2,(F3),arrest case no charge,1
10230,Male,Caucasian,59,0,0,0,0,(M1),Battery,1
10231,Male,African-American,51,0,0,0,0,(F3),Felony Battery (Dom Strang),1
10232,Male,African-American,39,0,0,0,2,(M1),Resist/Obstruct W/O Violence,1
10233,Male,African-American,23,0,0,1,1,(F3),Possession Burglary Tools,1
10234,Male,African-American,27,0,0,0,3,(F3),arrest case no charge,1
10235,Male,African-American,22,0,0,0,1,(F3),Uttering a Forged Instrument,1
10238,Male,Caucasian,34,0,0,0,10,(F3),Fleeing Or Attmp Eluding A Leo,1
10239,Male,African-American,36,0,0,0,0,(F2),Aggravated Battery,1
10240,Female,Other,21,0,0,0,2,(F3),Aggravated Assault W/Dead Weap,1
10241,Male,African-American,30,0,0,1,10,(F3),arrest case no charge,1
10243,Female,Hispanic,29,0,0,0,0,(M2),Disorderly Conduct,1
10245,Male,Hispanic,55,0,0,0,2,(M1),Viol Injunct Domestic Violence,1
10247,Male,African-American,20,0,0,0,1,(F2),arrest case no charge,1
10248,Male,Hispanic,71,0,0,0,1,(M1),DUI Property Damage/Injury,1
10249,Male,Caucasian,75,0,0,0,2,(F3),arrest case no charge,1
10251,Male,Caucasian,26,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,1
10253,Male,Other,43,0,0,0,1,(F3),Possession of Cocaine,1
10254,Male,African-American,27,1,2,0,11,(F2),Deliver Cocaine,1
10255,Female,Caucasian,20,0,0,0,2,(F3),Possession Of Alprazolam,1
10257,Female,Other,33,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
10258,Male,Caucasian,54,0,0,0,3,(F3),Grand Theft in the 3rd Degree,2
10259,Male,Caucasian,57,0,0,0,0,(M1),Battery,1
10260,Male,Caucasian,54,0,0,0,11,(F3),Possession of Cocaine,1
10261,Male,African-American,30,0,0,0,2,(F3),Burglary Unoccupied Dwelling,1
10262,Male,Other,27,0,0,0,0,(M1),Battery,1
10263,Female,African-American,23,0,0,0,0,(M1),Battery,1
10265,Male,Caucasian,40,0,0,0,9,(F3),Felony Battery w/Prior Convict,1
10269,Male,Caucasian,29,0,0,0,0,(F3),Possession of Cocaine,1
10271,Male,Hispanic,33,0,0,0,2,(M2),Driving License Suspended,1
10272,Male,African-American,22,0,0,0,0,(M1),Battery,1
10274,Male,African-American,35,0,0,0,0,(M1),Battery,2
10275,Male,African-American,28,0,0,0,13,(F2),Burglary Unoccupied Dwelling,1
10276,Male,African-American,29,0,0,0,2,(F3),Resist Officer w/Violence,1
10277,Male,African-American,30,0,1,0,14,(F3),Driving While License Revoked,1
10278,Male,African-American,20,0,0,1,1,(M1),Battery,1
10280,Male,African-American,27,0,0,0,2,(F3),Tampering With Physical Evidence,1
10281,Female,Caucasian,63,0,0,0,0,(M1),Battery,1
10282,Male,African-American,53,0,0,0,6,(F2),Poss Cocaine/Intent To Del/Sel,1
10283,Male,African-American,27,0,0,0,6,(F3),Possession of Cocaine,1
10284,Female,African-American,28,0,0,0,3,(F2),arrest case no charge,1
10286,Male,African-American,27,0,0,2,20,(F3),arrest case no charge,1
10287,Female,Caucasian,59,0,0,0,2,(F3),Battery on Law Enforc Officer,1
10288,Male,Other,34,0,0,0,3,(M1),Battery,1
10289,Male,Caucasian,36,0,0,0,0,(F3),Possession of Cocaine,2
10291,Male,African-American,47,0,0,0,15,(F3),Felony Petit Theft,1
10292,Male,African-American,21,0,0,0,0,(F3),Carrying Concealed Firearm,1
10293,Male,Caucasian,23,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
10294,Female,Caucasian,19,0,0,0,0,(F3),Battery on Law Enforc Officer,1
10295,Male,African-American,55,0,0,0,1,(F3),arrest case no charge,1
10296,Male,African-American,40,0,0,0,1,(F3),arrest case no charge,1
10297,Female,African-American,28,0,0,0,1,(F3),arrest case no charge,1
10298,Male,African-American,30,0,0,0,3,(M1),Battery,2
10299,Male,African-American,41,0,0,0,1,(M1),Battery,1
10300,Male,Caucasian,56,0,0,0,0,(M1),Driving Under The Influence,1
10301,Male,African-American,23,0,0,0,1,(F3),Possession of Codeine,1
10302,Male,African-American,61,0,0,0,14,(MO3),Poss Of Controlled Substance,1
10303,Male,Hispanic,22,0,0,0,0,(F2),Dealing in Stolen Property,1
10304,Female,Caucasian,39,0,0,0,2,(F3),Grand Theft (Motor Vehicle),1
10305,Male,African-American,20,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,1
10307,Male,African-American,31,2,0,0,6,(F3),Felony Battery (Dom Strang),1
10308,Male,Caucasian,47,0,0,0,10,(M2),Petit Theft,1
10309,Male,African-American,50,0,0,0,7,(F3),arrest case no charge,1
10310,Male,African-American,51,0,0,0,4,(M1),Stalking,1
10311,Female,African-American,27,0,0,0,0,(M1),Battery,1
10312,Female,African-American,31,0,0,0,3,(M1),Battery,1
10313,Male,African-American,32,1,0,2,4,(F2),Poss Cocaine/Intent To Del/Sel,1
10314,Female,Caucasian,26,0,0,0,7,(F3),Possession of Oxycodone,1
10315,Male,African-American,44,0,0,0,0,(F3),Felony Battery (Dom Strang),1
10316,Male,Other,56,0,0,0,0,(M1),Battery,1
10317,Male,African-American,62,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,1
10318,Male,African-American,42,0,0,0,1,(F6),arrest case no charge,1
10319,Male,African-American,43,0,0,0,3,(F3),Felony Driving While Lic Suspd,1
10321,Male,African-American,27,0,0,0,1,(M1),Battery,1
10323,Male,Hispanic,31,2,1,0,8,(M2),arrest case no charge,1
10325,Male,Hispanic,34,0,0,0,5,(F2),Shoot Into Aircraft,1
10326,Male,African-American,41,0,0,0,13,(F3),Possession Of Carisoprodol,1
10328,Male,African-American,25,0,0,0,1,(F2),Lewd or Lascivious Molestation,1
10329,Male,Other,53,0,0,0,0,(M1),Battery,1
10330,Male,Caucasian,67,0,0,0,0,(M1),Battery,1
10331,Male,African-American,34,0,0,1,14,(M1),Battery,1
10332,Male,Hispanic,38,0,0,0,0,(M1),Battery,1
10333,Male,Other,40,0,0,0,1,(F3),arrest case no charge,1
10334,Male,African-American,20,0,0,0,0,(F3),Threat Public Servant,1
10336,Male,African-American,29,1,0,0,3,(M1),Battery,2
10337,Male,Hispanic,32,0,0,0,0,(M1),Battery,1
10340,Female,Caucasian,24,0,0,0,5,(F2),Agg Battery Grt/Bod/Harm,1
10341,Male,African-American,29,2,0,1,7,(F7),Possess/Use Weapon 1 Deg Felon,1
10342,Male,Caucasian,32,0,0,0,3,(M1),Battery,1
10343,Female,Other,39,0,0,0,0,(F3),Criminal Mischief,1
10344,Male,African-American,29,0,0,0,0,(F3),Felony Battery w/Prior Convict,1
10345,Male,African-American,46,0,0,0,4,(F1),arrest case no charge,1
10346,Male,African-American,31,0,0,0,9,(M2),Battery,2
10348,Male,African-American,24,0,0,0,1,(M1),Battery,1
10349,Male,African-American,28,0,0,0,1,(F3),arrest case no charge,2
10350,Male,Caucasian,34,0,0,1,3,(F3),Grand Theft in the 3rd Degree,1
10352,Male,Caucasian,29,0,0,0,1,(F3),Possession of Oxycodone,1
10353,Male,African-American,38,0,0,0,2,(M1),Discharge Firearm in Public/Res,1
10354,Female,African-American,24,0,0,0,0,(M1),Battery,1
10355,Male,Other,29,0,0,0,5,(F3),Resist Officer w/Violence,1
10356,Male,Hispanic,28,0,0,0,3,(F7),arrest case no charge,2
10357,Male,Caucasian,36,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
10358,Male,Hispanic,48,0,0,0,1,(M1),Battery,1
10359,Male,African-American,25,0,0,0,2,(M1),Tresspass in Structure or Conveyance,2
10361,Female,Caucasian,26,0,0,0,1,(F2),Agg Battery Grt/Bod/Harm,1
10363,Male,African-American,23,1,0,0,3,(F3),Pos Cannabis W/Intent Sel/Del,1
10364,Male,Other,20,0,0,0,1,(F3),Grand Theft (Motor Vehicle),1
10365,Female,Caucasian,30,0,0,1,1,(M1),Battery,1
10366,Female,African-American,51,0,0,0,0,(M1),Battery,1
10367,Male,African-American,32,0,0,0,4,(F3),Driving While License Revoked,2
10368,Female,African-American,43,1,0,0,2,(M1),Resist/Obstruct W/O Violence,1
10370,Female,Caucasian,26,0,0,0,0,(F3),Aggravated Assault W/Dead Weap,1
10371,Male,Hispanic,45,0,0,0,3,(F3),Crim Use of Personal ID Info,1
10373,Male,African-American,22,0,0,0,1,(F3),Attempted Robbery  No Weapon,1
10375,Male,African-American,23,0,0,0,0,(M1),Possess Drug Paraphernalia,1
10376,Female,Caucasian,46,0,0,0,0,(M1),DUI Property Damage/Injury,1
10378,Male,Caucasian,22,0,0,1,0,(M1),Possess Cannabis/20 Grams Or Less,1
10379,Male,African-American,27,0,0,0,7,(M1),Robbery / No Weapon,1
10380,Female,Other,38,0,0,0,0,(M1),Battery,1
10382,Male,African-American,21,0,0,0,1,(F3),arrest case no charge,1
10383,Male,African-American,27,0,0,0,10,(F3),Driving While License Revoked,1
10385,Male,Caucasian,21,0,0,0,2,(M1),Battery,1
10386,Male,Caucasian,22,0,0,0,1,(M1),Battery,1
10387,Female,African-American,43,0,0,0,3,(F3),arrest case no charge,1
10388,Male,African-American,26,0,1,0,3,(M1),arrest case no charge,1
10389,Male,Caucasian,26,0,0,0,7,(M2),Susp Drivers Lic 1st Offense,1
10390,Male,Caucasian,29,0,0,0,3,(F3),Possession of Cocaine,1
10391,Female,African-American,54,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
10392,Male,African-American,26,0,0,0,5,(F3),arrest case no charge,1
10393,Female,African-American,42,3,0,0,17,(F3),Possession of Cocaine,1
10394,Male,African-American,30,0,0,0,0,(M1),Battery,1
10396,Male,African-American,22,0,0,0,3,(F3),Grand Theft in the 3rd Degree,1
10397,Female,Caucasian,25,0,0,0,4,(F3),Driving While License Revoked,1
10398,Male,Caucasian,32,0,1,0,0,(M2),Assault,1
10399,Male,Caucasian,34,0,0,0,1,(F2),Burglary Unoccupied Dwelling,1
10400,Male,Caucasian,23,0,0,7,3,(M1),Battery,1
10402,Male,Caucasian,55,0,0,0,2,(M1),arrest case no charge,1
10403,Female,Caucasian,30,0,0,0,5,(F3),Sel Etc/Pos/w/Int Contrft Schd,2
10404,Male,Hispanic,30,0,0,0,0,(M1),DUI Property Damage/Injury,1
10405,Male,Caucasian,33,0,0,0,1,(M2),arrest case no charge,1
10407,Male,African-American,45,0,0,0,38,(F3),Felony Battery w/Prior Convict,2
10408,Male,Hispanic,30,0,0,0,0,(M1),Battery,1
10409,Male,Caucasian,41,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
10410,Female,Caucasian,61,0,0,0,15,(F3),Felony Petit Theft,1
10412,Male,Caucasian,49,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1
10413,Male,African-American,49,0,0,0,1,(M1),Battery,1
10415,Male,African-American,42,0,0,0,1,(F3),Possession Of Amphetamine,1
10416,Male,African-American,24,0,0,0,1,(M1),Battery,1
10417,Male,Caucasian,51,0,0,0,0,(F3),Possession of Cannabis,1
10418,Female,Caucasian,26,0,0,0,0,(F3),Possession of Cocaine,1
10419,Male,Hispanic,32,0,0,0,6,(M1),Battery,2
10420,Male,Caucasian,28,0,0,0,4,(F3),arrest case no charge,2
10422,Male,Caucasian,26,0,0,1,2,(F7),Burglary Dwelling Assault/Batt,1
10423,Male,Caucasian,28,0,0,0,2,(F3),Tamper With Witness/Victim/CI,1
10424,Male,African-American,49,0,0,0,2,(F3),Neglect Child / No Bodily Harm,1
10425,Female,African-American,33,0,0,0,6,(M1),arrest case no charge,1
10426,Male,Caucasian,47,0,0,0,1,(F1),arrest case no charge,1
10427,Male,Caucasian,56,0,0,0,1,(F3),Possession of Hydrocodone,1
10428,Male,Caucasian,53,0,0,0,8,(M1),Viol Injunct Domestic Violence,1
10429,Male,Other,27,0,0,0,2,(M2),Criminal Mischief Damage <$200,2
10430,Male,Hispanic,34,0,0,0,17,(F3),arrest case no charge,1
10432,Male,African-American,45,0,0,0,6,(F3),Possession Of Alprazolam,1
10436,Female,African-American,21,0,0,0,0,(F7),Burglary Dwelling Assault/Batt,1
10437,Male,Caucasian,27,0,0,1,2,(M1),Battery,2
10438,Male,Caucasian,27,0,0,0,1,(F3),Possession Of Alprazolam,1
10439,Male,African-American,21,0,0,0,0,(F3),Burglary Conveyance Armed,1
10440,Male,Caucasian,31,0,0,0,0,(F3),Possession of Oxycodone,1
10441,Male,Caucasian,42,0,0,0,1,(M1),arrest case no charge,1
10442,Male,African-American,25,0,0,0,12,(F3),Grand Theft in the 3rd Degree,1
10443,Female,Hispanic,45,0,0,0,0,(M2),Criminal Mischief Damage <$200,1
10444,Male,African-American,30,2,0,0,8,(F3),arrest case no charge,2
10445,Male,Hispanic,43,0,0,0,1,(M2),DUI Property Damage/Injury,1
10446,Male,African-American,23,0,0,0,0,(F3),Poss3;4 Methylenedioxymethcath,1
10447,Male,Caucasian,52,0,0,0,1,(F3),Possession of Cocaine,1
10448,Male,African-American,48,0,0,0,11,(M1),Resist/Obstruct W/O Violence,1
10450,Male,Caucasian,30,0,0,0,1,(M2),arrest case no charge,1
10451,Female,African-American,29,0,0,0,5,(F1),arrest case no charge,1
10453,Female,Hispanic,28,0,0,0,4,(M1),Battery,1
10455,Female,Hispanic,25,0,0,0,0,(F3),Poss3;4 Methylenedioxymethcath,1
10456,Male,African-American,28,1,2,0,5,(F2),Aggrav Battery w/Deadly Weapon,1
10458,Female,Other,28,0,0,0,1,(F3),Aggravated Assault,1
10460,Male,African-American,37,0,0,0,0,(M1),Battery,1
10461,Male,Other,37,0,0,0,0,(M1),Viol Injunct Domestic Violence,2
10462,Female,Caucasian,34,0,0,0,0,(F3),Grand Theft (Motor Vehicle),1
10463,Male,African-American,23,0,2,1,3,(M2),Fail Register Vehicle,2
10465,Male,Other,34,0,0,0,0,(M1),Battery,1
10468,Female,Native American,33,0,0,0,5,(F3),Use of Anti-Shoplifting Device,1
10472,Male,Caucasian,40,0,0,0,1,(F3),Grand Theft in the 3rd Degree,1
10473,Male,Other,35,0,0,0,1,(M1),Battery,1
10474,Male,Caucasian,47,0,0,0,0,(F2),Possession Of Heroin,1
10477,Male,Hispanic,31,0,0,0,0,(M1),Battery,1
10478,Female,African-American,30,0,1,0,4,(F2),Aggrav Battery w/Deadly Weapon,1
10479,Male,Hispanic,36,0,0,0,5,(F3),Grand Theft in the 3rd Degree,1
10480,Male,African-American,52,0,0,0,17,(F3),Possession of Cocaine,1
10482,Male,Hispanic,42,0,0,0,1,(F2),Aggrav Battery w/Deadly Weapon,2
10483,Male,African-American,21,0,0,0,0,(M1),Battery,1
10484,Male,Caucasian,29,0,0,0,2,(M1),Fleeing or Eluding a LEO,1
10485,Male,African-American,34,0,0,0,0,(M1),Battery,1
10486,Male,Caucasian,54,0,0,0,0,(M1),Driving Under The Influence,1
10488,Male,African-American,45,0,0,0,5,(F2),Deliver Cocaine,1
10490,Male,Caucasian,27,0,0,0,0,(F3),Possession of Cocaine,1
10491,Male,Caucasian,29,0,0,0,1,(M1),Battery,1
10492,Female,Hispanic,25,0,1,2,14,(F2),Burglary Unoccupied Dwelling,1
